   2023      3     27   12.00     54624.00   0.29384E+02   0.00000E+00   0.29384E+02   0.29432E+02   0.29446E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.78030E+01   0.65645E+02  -0.14752E+03  -0.22245E+02   0.96820E-03   0.25171E-05   0.34350E-05       0.23     265.86     0.0000  0.00  -0.19258E-01  -0.23832E-01    29.4308    29.4359    29.4382    29.4396    29.4459
   2023      3     28   12.00     54648.00   0.29833E+02   0.00000E+00   0.29833E+02   0.29884E+02   0.29898E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10761E+02   0.69119E+02  -0.15048E+03  -0.18485E+02   0.82471E-03   0.21648E-05   0.18645E-05       0.22     246.44     0.0000  0.00  -0.11282E-01  -0.66095E-01    29.8823    29.8879    29.8905    29.8919    29.8982
   2023      3     29   12.00     54672.00   0.29892E+02   0.00000E+00   0.29892E+02   0.29944E+02   0.29960E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12103E+02   0.69897E+02  -0.15215E+03  -0.20602E+02   0.10071E-02   0.25802E-05   0.50664E-05       0.22     234.07     0.0000  0.00  -0.22240E-01  -0.32525E-01    29.9425    29.9482    29.9509    29.9526    29.9589
   2023      3     30   12.00     54696.00   0.29967E+02   0.00000E+00   0.29967E+02   0.30026E+02   0.30044E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12461E+02   0.74764E+02  -0.16406E+03  -0.24658E+02   0.11287E-02   0.28681E-05   0.69670E-05       0.22     245.08     0.0000  0.00  -0.28521E-01   0.20995E-01    30.0243    30.0301    30.0329    30.0351    30.0424
   2023      3     31   12.00     54720.00   0.29930E+02   0.00000E+00   0.29930E+02   0.29985E+02   0.30005E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11399E+02   0.79505E+02  -0.16935E+03  -0.27897E+02   0.91207E-03   0.21336E-05   0.22935E-05       0.22     246.55     0.0000  0.00  -0.16440E-01  -0.28657E-02    29.9832    29.9899    29.9932    29.9959    30.0039
   2023      4      1   12.00     54744.00   0.29972E+02   0.00000E+00   0.29972E+02   0.30027E+02   0.30046E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10790E+02   0.80294E+02  -0.16707E+03  -0.28996E+02   0.75665E-03   0.15064E-05   0.12536E-05       0.22     254.58     0.0000  0.00  -0.37786E-02  -0.62750E-01    30.0245    30.0310    30.0342    30.0368    30.0450
   2023      4      2   12.00     54768.00   0.29996E+02   0.00000E+00   0.29996E+02   0.30051E+02   0.30070E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14473E+02   0.77584E+02  -0.16434E+03  -0.24143E+02   0.99867E-03   0.25396E-05   0.34751E-05       0.22     221.40     0.0000  0.00   0.12624E-01  -0.11952E+00    30.0495    30.0561    30.0594    30.0619    30.0690
   2023      4      3   12.00     54792.00   0.29473E+02   0.00000E+00   0.29473E+02   0.29532E+02   0.29551E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16140E+02   0.71797E+02  -0.15504E+03  -0.24471E+02   0.53678E-03   0.10280E-05   0.89193E-06       0.22     180.66     0.0000  0.00   0.45147E-02  -0.40935E-01    29.5296    29.5364    29.5400    29.5429    29.5499
   2023      4      4   12.00     54816.00   0.29049E+02   0.00000E+00   0.29049E+02   0.29104E+02   0.29126E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14603E+02   0.69407E+02  -0.15541E+03  -0.32297E+02   0.54135E-03   0.75496E-06   0.35538E-06       0.22     211.61     0.0000  0.00  -0.57216E-02   0.70825E-02    29.1023    29.1088    29.1122    29.1153    29.1243
   2023      4      5   12.00     54840.00   0.29119E+02   0.00000E+00   0.29119E+02   0.29173E+02   0.29195E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13644E+02   0.70920E+02  -0.16219E+03  -0.33633E+02   0.80878E-03   0.16201E-05   0.14701E-05       0.22     239.69     0.0000  0.00  -0.11741E-01   0.36892E-01    29.1706    29.1771    29.1805    29.1835    29.1928
   2023      4      6   12.00     54864.00   0.29189E+02   0.00000E+00   0.29189E+02   0.29242E+02   0.29263E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12897E+02   0.71055E+02  -0.15854E+03  -0.31254E+02   0.75383E-03   0.14614E-05   0.12005E-05       0.21     233.97     0.0000  0.00  -0.10050E-01   0.40323E-01    29.2400    29.2463    29.2496    29.2524    29.2610
   2023      4      7   12.00     54888.00   0.29328E+02   0.00000E+00   0.29328E+02   0.29379E+02   0.29398E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13040E+02   0.68219E+02  -0.15096E+03  -0.28649E+02   0.52041E-03   0.66139E-06   0.26877E-06       0.21     234.20     0.0000  0.00  -0.55615E-02   0.25706E-02    29.3773    29.3832    29.3862    29.3887    29.3971
   2023      4      8   12.00     54912.00   0.29522E+02   0.00000E+00   0.29522E+02   0.29575E+02   0.29593E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13668E+02   0.67026E+02  -0.14733E+03  -0.24672E+02   0.39497E-03   0.37384E-06   0.86465E-07       0.21     223.08     0.0000  0.00  -0.31039E-02   0.50194E-02    29.5734    29.5792    29.5821    29.5844    29.5918
   2023      4      9   12.00     54936.00   0.29581E+02   0.00000E+00   0.29581E+02   0.29631E+02   0.29649E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12917E+02   0.66933E+02  -0.14684E+03  -0.25283E+02   0.62269E-03   0.10026E-05   0.84886E-06       0.21     223.43     0.0000  0.00  -0.28906E-02   0.56606E-01    29.6295    29.6354    29.6383    29.6405    29.6480
   2023      4     10   12.00     54960.00   0.29580E+02   0.00000E+00   0.29580E+02   0.29633E+02   0.29648E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14646E+02   0.66156E+02  -0.14423E+03  -0.19109E+02   0.75891E-03   0.18480E-05   0.13427E-05       0.21     181.82     0.0000  0.00  -0.80951E-03   0.88096E-01    29.6307    29.6370    29.6401    29.6421    29.6479
   2023      4     11   12.00     54984.00   0.29051E+02   0.00000E+00   0.29051E+02   0.29100E+02   0.29117E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13826E+02   0.58594E+02  -0.12969E+03  -0.23227E+02   0.59175E-03   0.88197E-06   0.84280E-06       0.21     171.31     0.0000  0.00  -0.63713E-02  -0.10582E-01    29.0981    29.1038    29.1068    29.1091    29.1163
   2023      4     12   12.00     55008.00   0.29219E+02   0.00000E+00   0.29219E+02   0.29267E+02   0.29284E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12663E+02   0.61664E+02  -0.13866E+03  -0.27144E+02   0.96729E-03   0.20370E-05   0.33186E-05       0.21     223.63     0.0000  0.00  -0.19142E-01  -0.23809E-01    29.2649    29.2702    29.2727    29.2749    29.2829
   2023      4     13   12.00     55032.00   0.29460E+02   0.00000E+00   0.29460E+02   0.29511E+02   0.29528E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12619E+02   0.65150E+02  -0.14631E+03  -0.25072E+02   0.11702E-02   0.27713E-05   0.76476E-05       0.21     221.30     0.0000  0.00  -0.30120E-01   0.49915E-01    29.5091    29.5145    29.5169    29.5190    29.5264
   2023      4     14   12.00     55056.00   0.29532E+02   0.00000E+00   0.29532E+02   0.29585E+02   0.29604E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12343E+02   0.68402E+02  -0.15056E+03  -0.26931E+02   0.10301E-02   0.23386E-05   0.50266E-05       0.20     226.94     0.0000  0.00  -0.23311E-01  -0.90075E-02    29.5838    29.5895    29.5922    29.5946    29.6024
   2023      4     15   12.00     55080.00   0.29756E+02   0.00000E+00   0.29756E+02   0.29808E+02   0.29827E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11153E+02   0.71020E+02  -0.15506E+03  -0.27816E+02   0.11184E-02   0.26001E-05   0.73841E-05       0.20     243.43     0.0000  0.00  -0.27809E-01  -0.36194E-01    29.8067    29.8123    29.8149    29.8172    29.8252
   2023      4     16   12.00     55104.00   0.29951E+02   0.00000E+00   0.29951E+02   0.30013E+02   0.30032E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10243E+02   0.75207E+02  -0.16399E+03  -0.27422E+02   0.13481E-02   0.34356E-05   0.13607E-04       0.20     240.62     0.0000  0.00  -0.41838E-01   0.48936E-01    30.0115    30.0172    30.0198    30.0222    30.0300
   2023      4     17   12.00     55128.00   0.29980E+02   0.00000E+00   0.29980E+02   0.30034E+02   0.30054E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10147E+02   0.73333E+02  -0.16144E+03  -0.28505E+02   0.83313E-03   0.17639E-05   0.22726E-05       0.20     240.10     0.0000  0.00  -0.91981E-02  -0.34321E-01    30.0324    30.0386    30.0416    30.0441    30.0523
   2023      4     18   12.00     55152.00   0.30187E+02   0.00000E+00   0.30187E+02   0.30244E+02   0.30261E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11104E+02   0.67932E+02  -0.15040E+03  -0.23698E+02   0.11963E-02   0.29805E-05   0.88677E-05       0.20     231.79     0.0000  0.00   0.83598E-02  -0.23132E+00    30.2431    30.2482    30.2504    30.2524    30.2594
   2023      4     19   12.00     55176.00   0.30283E+02   0.00000E+00   0.30283E+02   0.30343E+02   0.30360E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12455E+02   0.68674E+02  -0.15156E+03  -0.22975E+02   0.14509E-02   0.36113E-05   0.19667E-04       0.20     223.63     0.0000  0.00   0.23051E-01  -0.32953E+00    30.3412    30.3468    30.3492    30.3512    30.3581
   2023      4     20   12.00     55200.00   0.30223E+02   0.00000E+00   0.30223E+02   0.30282E+02   0.30300E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14315E+02   0.73603E+02  -0.15759E+03  -0.23063E+02   0.10593E-02   0.25723E-05   0.67250E-05       0.20     206.79     0.0000  0.00   0.19289E-01  -0.60995E-01    30.2799    30.2861    30.2891    30.2916    30.2986
   2023      4     21   12.00     55224.00   0.29877E+02   0.00000E+00   0.29877E+02   0.29934E+02   0.29954E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13945E+02   0.79238E+02  -0.16330E+03  -0.29679E+02   0.12374E-02   0.32765E-05   0.10213E-04       0.20     213.05     0.0000  0.00  -0.74868E-02   0.23207E+00    29.9319    29.9381    29.9410    29.9439    29.9522
   2023      4     22   12.00     55248.00   0.29828E+02   0.00000E+00   0.29828E+02   0.29890E+02   0.29911E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12382E+02   0.78430E+02  -0.16265E+03  -0.31622E+02   0.17510E-02   0.43547E-05   0.41180E-04       0.20     233.74     0.0000  0.00  -0.57338E-01   0.35632E+00    29.8878    29.8940    29.8967    29.8995    29.9083
   2023      4     23   12.00     55272.00   0.29839E+02   0.00000E+00   0.29839E+02   0.29902E+02   0.29923E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14315E+02   0.75831E+02  -0.16115E+03  -0.27987E+02   0.19435E-02   0.50403E-05   0.61376E-04       0.19     215.92     0.0000  0.00  -0.71928E-01   0.44145E+00    29.9007    29.9071    29.9100    29.9127    29.9207
   2023      4     24   12.00     55296.00   0.29549E+02   0.00000E+00   0.29549E+02   0.29618E+02   0.29641E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13941E+02   0.80660E+02  -0.17017E+03  -0.32888E+02   0.20448E-02   0.53926E-05   0.75827E-04       0.19     215.78     0.0000  0.00  -0.81042E-01   0.46756E+00    29.6157    29.6226    29.6258    29.6291    29.6381
   2023      4     25   12.00     55320.00   0.29366E+02   0.00000E+00   0.29366E+02   0.29434E+02   0.29459E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11153E+02   0.81444E+02  -0.17165E+03  -0.36228E+02   0.20302E-02   0.52436E-05   0.73330E-04       0.19     230.93     0.0000  0.00  -0.98931E-01   0.16262E+00    29.4327    29.4394    29.4426    29.4459    29.4556
   2023      4     26   12.00     55344.00   0.29323E+02   0.00000E+00   0.29323E+02   0.29387E+02   0.29409E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10321E+02   0.77330E+02  -0.16299E+03  -0.32655E+02   0.16264E-02   0.41765E-05   0.31260E-04       0.19     220.16     0.0000  0.00  -0.64811E-01   0.40653E-01    29.3851    29.3914    29.3942    29.3972    29.4062
   2023      4     27   12.00     55368.00   0.29241E+02   0.00000E+00   0.29241E+02   0.29298E+02   0.29318E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.97839E+01   0.72680E+02  -0.15667E+03  -0.31642E+02   0.11421E-02   0.29360E-05   0.69813E-05       0.19     215.82     0.0000  0.00  -0.23518E-01   0.12192E+00    29.2961    29.3019    29.3048    29.3076    29.3163
   2023      4     28   12.00     55392.00   0.29294E+02   0.00000E+00   0.29294E+02   0.29347E+02   0.29367E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.97412E+01   0.69443E+02  -0.15423E+03  -0.30767E+02   0.67431E-03   0.12766E-05   0.98756E-06       0.19     221.74     0.0000  0.00  -0.64595E-02   0.53815E-01    29.3448    29.3510    29.3542    29.3568    29.3652
   2023      4     29   12.00     55416.00   0.29433E+02   0.00000E+00   0.29433E+02   0.29483E+02   0.29501E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96580E+01   0.64780E+02  -0.14730E+03  -0.28137E+02   0.65613E-03   0.10188E-05   0.81968E-06       0.19     222.24     0.0000  0.00  -0.87185E-02   0.19454E-01    29.4807    29.4865    29.4894    29.4919    29.5000
   2023      4     30   12.00     55440.00   0.29659E+02   0.00000E+00   0.29659E+02   0.29709E+02   0.29728E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.95021E+01   0.67042E+02  -0.15126E+03  -0.27193E+02   0.66806E-03   0.10868E-05   0.83578E-06       0.19     227.50     0.0000  0.00  -0.93029E-02   0.70661E-02    29.7074    29.7133    29.7163    29.7187    29.7266
   2023      5      1   12.00     55464.00   0.29736E+02   0.00000E+00   0.29736E+02   0.29790E+02   0.29808E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10514E+02   0.70792E+02  -0.15634E+03  -0.26291E+02   0.63216E-03   0.10528E-05   0.58907E-06       0.19     215.40     0.0000  0.00  -0.75581E-02  -0.22183E-01    29.7878    29.7942    29.7974    29.7998    29.8073
   2023      5      2   12.00     55488.00   0.29583E+02   0.00000E+00   0.29583E+02   0.29637E+02   0.29656E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11836E+02   0.70224E+02  -0.15586E+03  -0.27532E+02   0.77780E-03   0.15877E-05   0.12001E-05       0.19     205.66     0.0000  0.00  -0.11147E-01  -0.35586E-01    29.6346    29.6411    29.6444    29.6471    29.6548
   2023      5      3   12.00     55512.00   0.29447E+02   0.00000E+00   0.29447E+02   0.29504E+02   0.29526E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11513E+02   0.77452E+02  -0.16926E+03  -0.33636E+02   0.70868E-03   0.13262E-05   0.85206E-06       0.18     226.11     0.0000  0.00  -0.85958E-02   0.18034E-01    29.5017    29.5085    29.5121    29.5153    29.5244
   2023      5      4   12.00     55536.00   0.29227E+02   0.00000E+00   0.29227E+02   0.29295E+02   0.29326E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11032E+02   0.99028E+02  -0.21252E+03  -0.45368E+02   0.12137E-02   0.34285E-05   0.90708E-05       0.18     252.80     0.0000  0.00  -0.27135E-01   0.12547E+00    29.2928    29.3008    29.3049    29.3099    29.3220
   2023      5      5   12.00     55560.00   0.28657E+02   0.00000E+00   0.28657E+02   0.28736E+02   0.28770E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.98153E+01   0.96275E+02  -0.20517E+03  -0.47836E+02   0.18311E-02   0.50896E-05   0.46850E-04       0.18     235.60     0.0000  0.00  -0.77259E-01   0.18021E+00    28.7339    28.7420    28.7459    28.7516    28.7654
   2023      5      6   12.00     55584.00   0.28458E+02   0.00000E+00   0.28458E+02   0.28517E+02   0.28539E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.66420E+01   0.70054E+02  -0.14856E+03  -0.35991E+02   0.18372E-02   0.45235E-05   0.51072E-04       0.18     210.64     0.0000  0.00  -0.79217E-01   0.22067E+00    28.5152    28.5211    28.5239    28.5268    28.5364
   2023      5      7   12.00     55608.00   0.28762E+02   0.00000E+00   0.28762E+02   0.28819E+02   0.28838E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52565E+01   0.70102E+02  -0.14765E+03  -0.31493E+02   0.17268E-02   0.40998E-05   0.39057E-04       0.18     223.18     0.0000  0.00  -0.64574E-01   0.26847E+00    28.8170    28.8226    28.8251    28.8275    28.8361
   2023      5      8   12.00     55632.00   0.28864E+02   0.00000E+00   0.28864E+02   0.28929E+02   0.28952E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60184E+01   0.82087E+02  -0.16983E+03  -0.34752E+02   0.18150E-02   0.46493E-05   0.45853E-04       0.18     228.68     0.0000  0.00  -0.68573E-01   0.31985E+00    28.9274    28.9338    28.9368    28.9400    28.9495
   2023      5      9   12.00     55656.00   0.28689E+02   0.00000E+00   0.28689E+02   0.28758E+02   0.28785E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67794E+01   0.85956E+02  -0.17827E+03  -0.36984E+02   0.17392E-02   0.45822E-05   0.39062E-04       0.18     218.33     0.0000  0.00  -0.42464E-01   0.43539E+00    28.7559    28.7630    28.7664    28.7705    28.7816
   2023      5     10   12.00     55680.00   0.28356E+02   0.00000E+00   0.28356E+02   0.28433E+02   0.28461E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67702E+01   0.90885E+02  -0.18580E+03  -0.42837E+02   0.20416E-02   0.55635E-05   0.80191E-04       0.18     228.50     0.0000  0.00  -0.39353E-01   0.70342E+00    28.4307    28.4382    28.4418    28.4461    28.4575
   2023      5     11   12.00     55704.00   0.28179E+02   0.00000E+00   0.28179E+02   0.28256E+02   0.28284E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60179E+01   0.89005E+02  -0.18207E+03  -0.43246E+02   0.20680E-02   0.55697E-05   0.86328E-04       0.18     232.60     0.0000  0.00  -0.25431E-01   0.76229E+00    28.2538    28.2611    28.2647    28.2688    28.2802
   2023      5     12   12.00     55728.00   0.28108E+02   0.00000E+00   0.28108E+02   0.28175E+02   0.28200E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54284E+01   0.78207E+02  -0.16819E+03  -0.39458E+02   0.18456E-02   0.48369E-05   0.51921E-04       0.18     223.59     0.0000  0.00   0.28070E-02   0.62546E+00    28.1728    28.1794    28.1826    28.1861    28.1965
   2023      5     13   12.00     55752.00   0.28134E+02   0.00000E+00   0.28134E+02   0.28202E+02   0.28228E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59876E+01   0.80270E+02  -0.17253E+03  -0.39901E+02   0.19181E-02   0.50226E-05   0.61109E-04       0.18     231.90     0.0000  0.00  -0.54334E-02   0.67221E+00    28.2003    28.2070    28.2102    28.2137    28.2244
   2023      5     14   12.00     55776.00   0.27918E+02   0.00000E+00   0.27918E+02   0.28019E+02   0.28056E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.81338E+01   0.10585E+03  -0.21103E+03  -0.48016E+02   0.22970E-02   0.63129E-05   0.14158E-03       0.17     240.71     0.0000  0.00  -0.36492E-01   0.93454E+00    28.0167    28.0258    28.0303    28.0365    28.0514
   2023      5     15   12.00     55800.00   0.27201E+02   0.00000E+00   0.27201E+02   0.27329E+02   0.27370E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.74546E+01   0.11580E+03  -0.22053E+03  -0.56790E+02   0.24988E-02   0.72171E-05   0.22055E-03       0.17     236.75     0.0000  0.00  -0.52053E-01   0.11099E+01    27.3266    27.3371    27.3423    27.3489    27.3652
