   2024      4     25   12.00     64104.00   0.30920E+02   0.00000E+00   0.30920E+02   0.30997E+02   0.31014E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12797E+02   0.84078E+02  -0.17834E+03  -0.90814E+01   0.11446E-02   0.40397E-05   0.61641E-05       0.19     228.51     0.0000  0.00  -0.10707E+00   0.64330E+00    30.9930    31.0016    31.0035    31.0044    31.0137
   2024      4     26   12.00     64128.00   0.30930E+02   0.00000E+00   0.30930E+02   0.31003E+02   0.31019E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12022E+02   0.81300E+02  -0.16959E+03  -0.86495E+01   0.11584E-02   0.38713E-05   0.63520E-05       0.19     220.29     0.0000  0.00  -0.12965E+00   0.24077E+00    30.9988    31.0071    31.0089    31.0097    31.0189
   2024      4     27   12.00     64152.00   0.30974E+02   0.00000E+00   0.30974E+02   0.31047E+02   0.31063E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11884E+02   0.79745E+02  -0.16149E+03  -0.77635E+01   0.10473E-02   0.28417E-05   0.47618E-05       0.19     214.20     0.0000  0.00  -0.93667E-01  -0.50186E+00    31.0434    31.0514    31.0531    31.0538    31.0625
   2024      4     28   12.00     64176.00   0.31023E+02   0.00000E+00   0.31023E+02   0.31095E+02   0.31110E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12713E+02   0.83390E+02  -0.16786E+03  -0.79513E+01   0.12940E-02   0.47649E-05   0.10559E-04       0.19     220.43     0.0000  0.00  -0.13129E+00  -0.10700E+01    31.0904    31.0987    31.1005    31.1012    31.1100
   2024      4     29   12.00     64200.00   0.31069E+02   0.00000E+00   0.31069E+02   0.31139E+02   0.31155E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13127E+02   0.84017E+02  -0.17024E+03  -0.79506E+01   0.14192E-02   0.53462E-05   0.14244E-04       0.19     225.12     0.0000  0.00  -0.18086E+00  -0.91571E+00    31.1348    31.1432    31.1449    31.1456    31.1545
   2024      4     30   12.00     64224.00   0.31115E+02   0.00000E+00   0.31115E+02   0.31184E+02   0.31200E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12211E+02   0.85769E+02  -0.17263E+03  -0.79677E+01   0.16574E-02   0.76729E-05   0.25368E-04       0.19     221.39     0.0000  0.00  -0.25872E+00  -0.88707E+00    31.1798    31.1884    31.1903    31.1911    31.1998
   2024      5      1   12.00     64248.00   0.31035E+02   0.00000E+00   0.31035E+02   0.31109E+02   0.31126E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11932E+02   0.93926E+02  -0.18609E+03  -0.98802E+01   0.17724E-02   0.11381E-04   0.30138E-04       0.19     212.17     0.0000  0.00  -0.30447E+00  -0.50344E+00    31.1042    31.1137    31.1161    31.1173    31.1263
   2024      5      2   12.00     64272.00   0.30798E+02   0.00000E+00   0.30798E+02   0.30875E+02   0.30894E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11883E+02   0.96382E+02  -0.19348E+03  -0.12426E+02   0.16841E-02   0.11377E-04   0.23885E-04       0.18     210.97     0.0000  0.00  -0.27458E+00  -0.16841E+00    30.8698    30.8797    30.8823    30.8836    30.8942
   2024      5      3   12.00     64296.00   0.30606E+02   0.00000E+00   0.30606E+02   0.30682E+02   0.30701E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10663E+02   0.94860E+02  -0.18971E+03  -0.12970E+02   0.16695E-02   0.10542E-04   0.23611E-04       0.18     216.06     0.0000  0.00  -0.25573E+00   0.65024E+00    30.6766    30.6862    30.6886    30.6899    30.7012
   2024      5      4   12.00     64320.00   0.30517E+02   0.00000E+00   0.30517E+02   0.30590E+02   0.30609E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.91491E+01   0.92825E+02  -0.18303E+03  -0.12272E+02   0.16166E-02   0.86101E-05   0.22149E-04       0.18     229.65     0.0000  0.00  -0.21937E+00   0.12817E+01    30.5855    30.5945    30.5965    30.5976    30.6093
   2024      5      5   12.00     64344.00   0.30566E+02   0.00000E+00   0.30566E+02   0.30639E+02   0.30658E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.91019E+01   0.97306E+02  -0.19326E+03  -0.11662E+02   0.18386E-02   0.10553E-04   0.37249E-04       0.18     243.94     0.0000  0.00  -0.29754E+00   0.14029E+01    30.6345    30.6440    30.6461    30.6471    30.6584
   2024      5      6   12.00     64368.00   0.30487E+02   0.00000E+00   0.30487E+02   0.30563E+02   0.30582E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10003E+02   0.10782E+03  -0.20496E+03  -0.13139E+02   0.21811E-02   0.16364E-04   0.64543E-04       0.18     237.96     0.0000  0.00  -0.44538E+00   0.11763E+01    30.5575    30.5676    30.5700    30.5712    30.5825
   2024      5      7   12.00     64392.00   0.30363E+02   0.00000E+00   0.30363E+02   0.30436E+02   0.30455E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96604E+01   0.98144E+02  -0.18846E+03  -0.12821E+02   0.19444E-02   0.13423E-04   0.42985E-04       0.18     218.40     0.0000  0.00  -0.37203E+00   0.12753E+00    30.4307    30.4402    30.4426    30.4438    30.4551
   2024      5      8   12.00     64416.00   0.30244E+02   0.00000E+00   0.30244E+02   0.30318E+02   0.30338E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96475E+01   0.96158E+02  -0.19312E+03  -0.13491E+02   0.19219E-02   0.12975E-04   0.40889E-04       0.18     225.98     0.0000  0.00  -0.35981E+00  -0.18262E+00    30.3130    30.3226    30.3250    30.3263    30.3382
   2024      5      9   12.00     64440.00   0.30128E+02   0.00000E+00   0.30128E+02   0.30208E+02   0.30229E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10082E+02   0.11057E+03  -0.21562E+03  -0.15191E+02   0.21895E-02   0.17455E-04   0.67904E-04       0.18     242.63     0.0000  0.00  -0.41272E+00   0.17746E+01    30.2021    30.2128    30.2153    30.2167    30.2290
   2024      5     10   12.00     64464.00   0.29893E+02   0.00000E+00   0.29893E+02   0.29974E+02   0.29996E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96147E+01   0.11081E+03  -0.21583E+03  -0.16723E+02   0.21586E-02   0.18236E-04   0.68359E-04       0.18     240.27     0.0000  0.00  -0.34400E+00   0.30416E+01    29.9682    29.9788    29.9813    29.9828    29.9960
   2024      5     11   12.00     64488.00   0.29730E+02   0.00000E+00   0.29730E+02   0.29811E+02   0.29834E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92999E+01   0.10173E+03  -0.20347E+03  -0.16107E+02   0.18388E-02   0.14277E-04   0.34384E-04       0.18     218.00     0.0000  0.00  -0.26275E+00   0.18846E+01    29.8058    29.8162    29.8190    29.8205    29.8336
   2024      5     12   12.00     64512.00   0.29469E+02   0.00000E+00   0.29469E+02   0.29547E+02   0.29571E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.82274E+01   0.10076E+03  -0.20153E+03  -0.17324E+02   0.18866E-02   0.14174E-04   0.37253E-04       0.18     221.43     0.0000  0.00  -0.31586E+00   0.11487E+01    29.5422    29.5524    29.5551    29.5566    29.5707
   2024      5     13   12.00     64536.00   0.29355E+02   0.00000E+00   0.29355E+02   0.29438E+02   0.29461E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.79134E+01   0.99209E+02  -0.20048E+03  -0.16620E+02   0.11873E-02   0.62923E-05   0.11995E-04       0.17     227.18     0.0000  0.00  -0.15888E+00   0.22314E+00    29.4334    29.4434    29.4459    29.4473    29.4612
   2024      5     14   12.00     64560.00   0.29188E+02   0.00000E+00   0.29188E+02   0.29270E+02   0.29293E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.79438E+01   0.97344E+02  -0.20015E+03  -0.17140E+02   0.12426E-02   0.70934E-05   0.14980E-04       0.17     225.27     0.0000  0.00  -0.46531E-01   0.15979E+01    29.2644    29.2745    29.2770    29.2785    29.2927
   2024      5     15   12.00     64584.00   0.29092E+02   0.00000E+00   0.29092E+02   0.29171E+02   0.29194E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.81257E+01   0.10268E+03  -0.20490E+03  -0.17123E+02   0.22088E-02   0.17848E-04   0.79681E-04       0.17     234.47     0.0000  0.00  -0.10546E+00   0.47000E+01    29.1654    29.1759    29.1783    29.1797    29.1937
   2024      5     16   12.00     64608.00   0.29051E+02   0.00000E+00   0.29051E+02   0.29119E+02   0.29140E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65029E+01   0.83173E+02  -0.16758E+03  -0.14208E+02   0.18536E-02   0.10924E-04   0.45982E-04       0.17     213.92     0.0000  0.00  -0.14560E+00   0.31072E+01    29.1148    29.1235    29.1253    29.1264    29.1401
   2024      5     17   12.00     64632.00   0.29204E+02   0.00000E+00   0.29204E+02   0.29267E+02   0.29286E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51198E+01   0.76263E+02  -0.15693E+03  -0.11355E+02   0.16554E-02   0.49791E-05   0.26014E-04       0.17     219.24     0.0000  0.00  -0.26093E+00   0.37868E+00    29.2628    29.2706    29.2721    29.2728    29.2860
   2024      5     18   12.00     64656.00   0.29326E+02   0.00000E+00   0.29326E+02   0.29400E+02   0.29421E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65268E+01   0.95075E+02  -0.19607E+03  -0.12891E+02   0.19393E-02   0.11443E-04   0.42605E-04       0.17     238.54     0.0000  0.00  -0.36797E+00  -0.77938E-01    29.3952    29.4049    29.4071    29.4083    29.4206
   2024      5     19   12.00     64680.00   0.29128E+02   0.00000E+00   0.29128E+02   0.29216E+02   0.29239E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.87051E+01   0.11100E+03  -0.22594E+03  -0.17126E+02   0.18918E-02   0.15784E-04   0.38697E-04       0.17     238.08     0.0000  0.00  -0.25627E+00   0.20282E+01    29.2100    29.2213    29.2242    29.2259    29.2393
   2024      5     20   12.00     64704.00   0.28871E+02   0.00000E+00   0.28871E+02   0.28954E+02   0.28977E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.82734E+01   0.11144E+03  -0.21403E+03  -0.18068E+02   0.21487E-02   0.18588E-04   0.68997E-04       0.17     232.35     0.0000  0.00  -0.13544E+00   0.43045E+01    28.9486    28.9594    28.9621    28.9636    28.9774
   2024      5     21   12.00     64728.00   0.28826E+02   0.00000E+00   0.28826E+02   0.28893E+02   0.28914E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53392E+01   0.88743E+02  -0.16751E+03  -0.14162E+02   0.18903E-02   0.10361E-04   0.44538E-04       0.17     214.77     0.0000  0.00  -0.20710E+00   0.26682E+01    28.8884    28.8971    28.8990    28.9001    28.9140
   2024      5     22   12.00     64752.00   0.28896E+02   0.00000E+00   0.28896E+02   0.28965E+02   0.28985E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49119E+01   0.98174E+02  -0.17928E+03  -0.13462E+02   0.22427E-02   0.14276E-04   0.77196E-04       0.17     209.60     0.0000  0.00  -0.48942E+00   0.72192E+00    28.9598    28.9694    28.9715    28.9726    28.9850
   2024      5     23   12.00     64776.00   0.28692E+02   0.00000E+00   0.28692E+02   0.28763E+02   0.28784E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49934E+01   0.10408E+03  -0.18456E+03  -0.15784E+02   0.23643E-02   0.18555E-04   0.90617E-04       0.17     194.65     0.0000  0.00  -0.55801E+00  -0.73853E-01    28.7578    28.7678    28.7702    28.7716    28.7845
   2024      5     24   12.00     64800.00   0.28615E+02   0.00000E+00   0.28615E+02   0.28676E+02   0.28696E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39699E+01   0.74541E+02  -0.14737E+03  -0.13051E+02   0.17980E-02   0.89085E-05   0.34553E-04       0.17     184.94     0.0000  0.00  -0.32115E+00   0.13433E+00    28.6722    28.6800    28.6819    28.6829    28.6960
   2024      5     25   12.00     64824.00   0.28704E+02   0.00000E+00   0.28704E+02   0.28770E+02   0.28789E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46817E+01   0.74975E+02  -0.15855E+03  -0.12100E+02   0.15868E-02   0.67134E-05   0.21380E-04       0.17     202.73     0.0000  0.00  -0.21499E+00   0.11339E+01    28.7660    28.7741    28.7759    28.7769    28.7893
   2024      5     26   12.00     64848.00   0.28724E+02   0.00000E+00   0.28724E+02   0.28793E+02   0.28813E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65277E+01   0.79431E+02  -0.16737E+03  -0.12513E+02   0.17496E-02   0.10114E-04   0.33169E-04       0.16     202.11     0.0000  0.00  -0.15021E+00   0.25565E+01    28.7889    28.7976    28.7997    28.8009    28.8129
   2024      5     27   12.00     64872.00   0.28697E+02   0.00000E+00   0.28697E+02   0.28768E+02   0.28789E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.76303E+01   0.82577E+02  -0.17385E+03  -0.13126E+02   0.19046E-02   0.12487E-04   0.47038E-04       0.16     207.76     0.0000  0.00  -0.73430E-01   0.35416E+01    28.7636    28.7729    28.7750    28.7762    28.7885
   2024      5     28   12.00     64896.00   0.28600E+02   0.00000E+00   0.28600E+02   0.28679E+02   0.28701E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10638E+02   0.10210E+03  -0.20205E+03  -0.15593E+02   0.23709E-02   0.20195E-04   0.11184E-03       0.16     211.86     0.0000  0.00   0.69839E-02   0.56305E+01    28.6739    28.6847    28.6872    28.6886    28.7010
   2024      5     29   12.00     64920.00   0.28204E+02   0.00000E+00   0.28204E+02   0.28290E+02   0.28314E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13474E+02   0.11752E+03  -0.22432E+03  -0.20339E+02   0.27896E-02   0.26790E-04   0.19385E-03       0.16     215.93     0.0000  0.00   0.35671E-01   0.78023E+01    28.2840    28.2963    28.2991    28.3007    28.3136
   2024      5     30   12.00     64944.00   0.27906E+02   0.00000E+00   0.27906E+02   0.27988E+02   0.28012E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10766E+02   0.10710E+03  -0.21553E+03  -0.20656E+02   0.25635E-02   0.22916E-04   0.13818E-03       0.16     225.07     0.0000  0.00  -0.11217E+00   0.64186E+01    27.9817    27.9931    27.9957    27.9973    28.0118
   2024      5     31   12.00     64968.00   0.27684E+02   0.00000E+00   0.27684E+02   0.27764E+02   0.27789E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80944E+01   0.10812E+03  -0.21263E+03  -0.20666E+02   0.25251E-02   0.22005E-04   0.12721E-03       0.16     223.51     0.0000  0.00  -0.21977E+00   0.58924E+01    27.7586    27.7699    27.7724    27.7740    27.7887
   2024      6      1   12.00     64992.00   0.27496E+02   0.00000E+00   0.27496E+02   0.27573E+02   0.27598E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60168E+01   0.10275E+03  -0.19914E+03  -0.19898E+02   0.23207E-02   0.18755E-04   0.90398E-04       0.16     216.80     0.0000  0.00  -0.31372E+00   0.41553E+01    27.5676    27.5782    27.5807    27.5822    27.5976
   2024      6      2   12.00     65016.00   0.27335E+02   0.00000E+00   0.27335E+02   0.27413E+02   0.27438E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.61264E+01   0.10699E+03  -0.20356E+03  -0.20192E+02   0.23988E-02   0.19276E-04   0.93903E-04       0.16     213.35     0.0000  0.00  -0.52657E+00   0.17738E+01    27.4073    27.4182    27.4208    27.4224    27.4375
   2024      6      3   12.00     65040.00   0.27089E+02   0.00000E+00   0.27089E+02   0.27167E+02   0.27192E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59218E+01   0.10540E+03  -0.20144E+03  -0.21060E+02   0.24527E-02   0.20283E-04   0.10246E-03       0.16     205.74     0.0000  0.00  -0.53826E+00   0.21852E+01    27.1610    27.1719    27.1746    27.1762    27.1915
   2024      6      4   12.00     65064.00   0.26865E+02   0.00000E+00   0.26865E+02   0.26940E+02   0.26965E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53515E+01   0.96951E+02  -0.18850E+03  -0.20667E+02   0.23550E-02   0.19056E-04   0.93503E-04       0.16     195.03     0.0000  0.00  -0.36877E+00   0.39721E+01    26.9347    26.9453    26.9479    26.9495    26.9651
   2024      6      5   12.00     65088.00   0.26726E+02   0.00000E+00   0.26726E+02   0.26797E+02   0.26822E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46554E+01   0.88423E+02  -0.17715E+03  -0.19541E+02   0.22498E-02   0.16158E-04   0.79950E-04       0.16     199.14     0.0000  0.00  -0.34821E+00   0.34964E+01    26.7920    26.8019    26.8043    26.8057    26.8220
   2024      6      6   12.00     65112.00   0.26701E+02   0.00000E+00   0.26701E+02   0.26770E+02   0.26795E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39290E+01   0.90382E+02  -0.17880E+03  -0.18500E+02   0.23092E-02   0.15506E-04   0.86459E-04       0.16     208.87     0.0000  0.00  -0.43398E+00   0.29038E+01    26.7654    26.7752    26.7774    26.7788    26.7948
   2024      6      7   12.00     65136.00   0.26675E+02   0.00000E+00   0.26675E+02   0.26745E+02   0.26769E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.34003E+01   0.88198E+02  -0.17557E+03  -0.17753E+02   0.21976E-02   0.14715E-04   0.72462E-04       0.16     203.54     0.0000  0.00  -0.38876E+00   0.27220E+01    26.7398    26.7495    26.7517    26.7531    26.7686
   2024      6      8   12.00     65160.00   0.26661E+02   0.00000E+00   0.26661E+02   0.26727E+02   0.26750E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.28274E+01   0.80371E+02  -0.16291E+03  -0.16462E+02   0.20436E-02   0.12223E-04   0.54010E-04       0.16     192.33     0.0000  0.00  -0.37453E+00   0.14238E+01    26.7227    26.7317    26.7339    26.7353    26.7503
   2024      6      9   12.00     65184.00   0.26651E+02   0.00000E+00   0.26651E+02   0.26719E+02   0.26742E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.21555E+01   0.85053E+02  -0.17093E+03  -0.16582E+02   0.21930E-02   0.13455E-04   0.69253E-04       0.16     202.97     0.0000  0.00  -0.47540E+00   0.35532E-01    26.7136    26.7230    26.7252    26.7265    26.7416
   2024      6     10   12.00     65208.00   0.26670E+02   0.00000E+00   0.26670E+02   0.26739E+02   0.26762E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.20333E+01   0.86659E+02  -0.17845E+03  -0.16455E+02   0.21774E-02   0.13316E-04   0.67150E-04       0.16     214.56     0.0000  0.00  -0.46591E+00   0.32652E+00    26.7342    26.7438    26.7461    26.7474    26.7623
   2024      6     11   12.00     65232.00   0.26658E+02   0.00000E+00   0.26658E+02   0.26729E+02   0.26752E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.27834E+01   0.83118E+02  -0.17366E+03  -0.16048E+02   0.20254E-02   0.13216E-04   0.52280E-04       0.16     197.66     0.0000  0.00  -0.34509E+00   0.18892E+01    26.7240    26.7335    26.7359    26.7373    26.7516
   2024      6     12   12.00     65256.00   0.26580E+02   0.00000E+00   0.26580E+02   0.26646E+02   0.26668E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18941E+01   0.78690E+02  -0.15642E+03  -0.15480E+02   0.19897E-02   0.11794E-04   0.50412E-04       0.16     183.28     0.0000  0.00  -0.31038E+00   0.22404E+01    26.6409    26.6498    26.6519    26.6532    26.6676
   2024      6     13   12.00     65280.00   0.26596E+02   0.00000E+00   0.26596E+02   0.26666E+02   0.26688E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16612E+01   0.90100E+02  -0.17571E+03  -0.15879E+02   0.21728E-02   0.13711E-04   0.67781E-04       0.16     201.42     0.0000  0.00  -0.45723E+00   0.22376E+00    26.6609    26.6705    26.6728    26.6741    26.6884
